ts,rss_bytes,qps,queries_delta,blocked_delta,cache_entries,cache_bytes,cache_hits,cache_misses,cache_evictions,cache_expired,block_p99,cache_hit_p99,forward_p99
2026-07-31T04:50:52Z,40747008,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2026-07-31T04:52:52Z,42856448,0.6167,37,18,68,54816,12,76,0,0,0.0001,0.001,0.01
2026-07-31T04:54:52Z,43560960,1.1667,70,59,100,102512,23,108,0,0,0.0001,0.0001,0.005
2026-07-31T04:56:52Z,46911488,2.05,123,66,190,204464,39,200,0,0,0.00025,0.001,0.1
2026-07-31T04:58:52Z,47366144,0.85,51,40,196,212208,55,206,0,0,0.0001,0.0001,0.005
2026-07-31T05:00:52Z,47411200,0.6167,37,34,196,212208,60,206,0,0,0.0001,0.0001,0.0
2026-07-31T05:02:52Z,52482048,2.0333,122,38,280,250384,65,290,0,0,0.0001,0.0001,0.05
2026-07-31T05:04:52Z,52420608,0.7667,46,36,282,253168,80,292,0,0,0.0001,0.0001,0.005
2026-07-31T05:06:52Z,56868864,0.8667,52,32,296,269872,90,306,0,0,0.0001,0.0001,0.05
2026-07-31T05:08:52Z,57151488,0.6667,40,28,300,272880,104,310,0,0,0.0001,0.0001,0.005
2026-07-31T05:10:52Z,55111680,0.6667,40,30,356,340144,123,368,0,0,0.0001,0.0001,0.05
2026-07-31T05:12:52Z,51888128,0.55,33,20,393,362336,163,408,0,0,0.0001,0.0001,0.1
2026-07-31T05:14:52Z,51875840,0.4,24,20,393,362336,172,408,0,0,0.0001,0.0001,0.0
2026-07-31T05:16:52Z,51986432,0.35,21,16,393,362336,181,408,0,0,0.0001,0.0001,0.0001
2026-07-31T05:18:52Z,52015104,0.6,36,22,400,372368,190,415,0,0,0.0001,0.0001,0.01
2026-07-31T05:20:52Z,51490816,0.4333,26,24,407,383040,203,422,0,0,0.00025,0.0001,0.0001
2026-07-31T05:22:52Z,44728320,0.9,54,20,409,385184,238,424,0,0,0.0001,0.0001,0.005
2026-07-31T05:24:52Z,44679168,0.3667,22,20,409,384864,247,424,0,0,0.00025,0.0001,0.0
2026-07-31T05:26:52Z,47390720,0.3833,23,18,409,384864,256,424,0,0,0.0001,0.0001,0.0001
2026-07-31T05:28:52Z,47353856,0.4833,29,22,409,383904,272,424,0,0,0.0001,0.0001,0.0001
2026-07-31T05:30:52Z,47267840,0.5333,32,22,411,384768,282,426,0,0,0.00025,0.0001,0.005
2026-07-31T05:32:52Z,46432256,1.0333,62,26,421,395136,320,436,0,0,0.00025,0.0001,0.05
2026-07-31T05:34:52Z,46415872,0.5667,34,26,426,403696,336,441,0,0,0.0001,0.0001,0.005
2026-07-31T05:36:52Z,46850048,0.45,27,20,430,405392,357,445,0,0,0.0001,0.0001,0.0001
2026-07-31T05:38:52Z,46886912,0.55,33,26,430,405392,369,445,0,0,0.0001,0.0001,0.0001
2026-07-31T05:40:52Z,46784512,0.4667,28,22,430,405392,381,445,0,0,0.0001,0.0001,0.0001
2026-07-31T05:42:52Z,49684480,0.7333,44,22,452,424816,399,467,0,0,0.0001,0.0001,0.05
2026-07-31T05:44:52Z,46964736,0.85,51,18,460,442992,431,475,0,0,0.0001,0.0001,0.005
2026-07-31T05:46:52Z,48791552,0.1167,7,0,462,443856,440,477,0,0,0.0,0.0001,0.005
2026-07-31T05:48:52Z,48836608,0.0333,2,0,464,444720,444,479,0,0,0.0,0.0001,0.0
2026-07-31T05:50:52Z,49012736,0.0667,4,2,464,444720,450,479,0,0,0.0001,0.0001,0.0
2026-07-31T05:52:52Z,47988736,0.0333,2,0,464,444720,455,479,0,0,0.0,0.0001,0.0001
2026-07-31T05:54:52Z,47857664,0.05,3,0,464,444720,460,479,0,0,0.0,0.0001,0.0001
2026-07-31T05:56:52Z,50618368,0.05,3,0,464,444720,465,479,0,0,0.0,0.0001,0.0
2026-07-31T05:58:52Z,50597888,0.0333,2,0,464,444720,469,479,0,0,0.0,0.0001,0.0001
2026-07-31T06:00:52Z,50601984,0.0333,2,0,464,444720,473,479,0,0,0.0,0.0001,0.0
2026-07-31T06:02:52Z,50622464,0.0333,2,0,464,444720,478,479,0,0,0.0,0.0001,0.0
2026-07-31T06:04:52Z,50569216,0.0333,2,0,464,444720,482,479,0,0,0.0,0.0001,0.0
2026-07-31T06:06:52Z,55386112,0.0667,4,0,464,444720,488,479,0,0,0.0,0.0001,0.0
2026-07-31T06:08:52Z,55431168,0.0333,2,0,464,444720,492,479,0,0,0.0,0.0001,0.0001
2026-07-31T06:10:52Z,55361536,0.0333,2,0,464,444720,496,479,0,0,0.0,0.0001,0.0001
2026-07-31T06:12:52Z,54837248,0.0333,2,0,464,444720,501,479,0,0,0.0,0.0001,0.0
2026-07-31T06:14:52Z,54878208,0.0333,2,0,464,444720,505,479,0,0,0.0,0.0001,0.0
2026-07-31T06:16:52Z,54820864,0.05,3,0,464,444720,510,479,0,0,0.0,0.0001,0.0
2026-07-31T06:18:52Z,54812672,0.0333,2,0,464,444720,514,479,0,0,0.0,0.0001,0.0
2026-07-31T06:20:52Z,54853632,0.0333,2,0,464,444720,518,479,0,0,0.0,0.0001,0.0001
2026-07-31T06:22:52Z,54792192,0.0333,2,0,464,444720,523,479,0,0,0.0,0.0001,0.0
2026-07-31T06:24:52Z,54714368,0.0333,2,0,464,444720,527,479,0,0,0.0,0.0001,0.0001
2026-07-31T06:26:52Z,54792192,0.05,3,0,464,444720,532,479,0,0,0.0,0.0001,0.0
2026-07-31T06:28:52Z,54730752,0.0333,2,0,464,444720,536,479,0,0,0.0,0.0001,0.0
2026-07-31T06:30:52Z,54722560,0.0333,2,0,464,444720,540,479,0,0,0.0,0.0001,0.0001
2026-07-31T06:32:52Z,54935552,0.0333,2,0,464,444720,545,479,0,0,0.0,0.0001,0.0
2026-07-31T06:34:52Z,54919168,0.0333,2,0,464,444720,549,479,0,0,0.0,0.0001,0.0001
2026-07-31T06:36:52Z,54976512,0.05,3,0,464,444720,554,479,0,0,0.0,0.0001,0.0001
2026-07-31T06:38:52Z,50905088,0.0333,2,0,464,444720,558,479,0,0,0.0,0.0001,0.0
2026-07-31T06:40:52Z,50876416,0.0333,2,0,464,444720,562,479,0,0,0.0,0.0001,0.0001
2026-07-31T06:42:52Z,53805056,0.0333,2,0,464,444720,567,479,0,0,0.0,0.0001,0.0
2026-07-31T06:44:52Z,54013952,0.0333,2,0,464,444720,571,479,0,0,0.0,0.0001,0.0
2026-07-31T06:46:52Z,54095872,0.05,3,0,464,444720,576,479,0,0,0.0,0.0001,0.0001
2026-07-31T06:48:52Z,53989376,0.0333,2,0,464,444720,580,479,0,0,0.0,0.0001,0.0001
2026-07-31T06:50:52Z,54030336,0.0333,2,0,464,444720,584,479,0,0,0.0,0.0001,0.0
2026-07-31T06:52:52Z,53981184,0.0333,2,0,464,444720,589,479,0,0,0.0,0.0001,0.0001
2026-07-31T06:54:52Z,54022144,0.0333,2,0,464,444720,593,479,0,0,0.0,0.0001,0.0
2026-07-31T06:56:52Z,54001664,0.7833,47,12,498,471856,638,513,0,0,0.0001,0.0001,0.05
2026-07-31T06:58:52Z,54054912,0.3667,22,14,501,476064,650,516,0,0,0.00025,0.0001,0.005
2026-07-31T07:00:52Z,54038528,0.4333,26,10,501,476064,668,516,0,0,0.0001,0.0001,0.0001
2026-07-31T07:02:52Z,53886976,0.35,21,15,548,516640,697,563,0,0,0.0001,0.0001,0.0
2026-07-31T07:04:52Z,53915648,0.4667,28,10,558,530272,708,573,0,0,0.0001,0.0001,0.005
2026-07-31T07:06:52Z,54210560,0.15,9,3,559,530704,719,574,0,0,0.0001,0.0001,0.005
2026-07-31T07:08:52Z,54190080,0.1167,7,2,559,530704,726,574,0,0,0.0001,0.0001,0.0001
2026-07-31T07:10:52Z,54136832,0.0333,2,0,559,530704,730,574,0,0,0.0,0.0001,0.0
2026-07-31T07:12:52Z,53661696,0.0833,5,1,559,530704,738,574,0,0,0.0001,0.0001,0.0001
2026-07-31T07:14:52Z,53637120,0.0667,4,1,559,530704,744,574,0,0,0.0001,0.0001,0.0001
2026-07-31T07:16:52Z,52072448,0.0833,5,2,559,530704,751,574,0,0,0.0001,0.0001,0.0
2026-07-31T07:18:52Z,52170752,0.0333,2,0,559,530704,755,574,0,0,0.0,0.0001,0.0
2026-07-31T07:20:52Z,52178944,0.1,6,3,561,533792,762,576,0,0,0.0001,0.0001,0.05
2026-07-31T07:22:52Z,52113408,0.05,3,1,561,533792,771,576,0,0,0.0001,0.0001,0.0001
2026-07-31T07:24:52Z,52109312,0.05,3,0,563,539136,777,578,0,0,0.0,0.0001,0.0001
2026-07-31T07:26:52Z,52219904,0.05,3,0,563,539136,784,578,0,0,0.0,0.0001,0.0001
2026-07-31T07:28:52Z,52191232,0.0333,2,0,563,539136,789,578,0,0,0.0,0.0001,0.0
2026-07-31T07:30:52Z,52232192,0.05,3,1,563,539136,793,578,0,0,0.0001,0.0001,0.0001
2026-07-31T07:32:52Z,52236288,0.05,3,1,563,539136,798,578,0,0,0.0001,0.0001,0.0
2026-07-31T07:34:52Z,52146176,0.0833,5,1,563,539136,805,578,0,0,0.0001,0.0001,0.0001
2026-07-31T07:36:52Z,52133888,0.0833,5,1,564,540848,820,579,0,0,0.0001,0.0001,0.0001
2026-07-31T07:38:52Z,52162560,0.1167,7,3,565,541600,842,580,0,0,0.0001,0.0001,0.0
2026-07-31T07:40:52Z,52191232,0.15,9,7,565,541600,846,580,0,0,0.0001,0.0001,0.0
2026-07-31T07:42:52Z,52125696,0.1333,8,6,565,541600,851,580,0,0,0.0001,0.0001,0.0
2026-07-31T07:44:52Z,52088832,0.1167,7,5,565,541600,855,580,0,0,0.0001,0.0001,0.0
2026-07-31T07:46:52Z,52080640,0.1667,10,6,565,541600,862,580,0,0,0.0001,0.0001,0.0001
2026-07-31T07:48:52Z,52043776,0.1,6,2,565,541600,868,580,0,0,0.0001,0.0001,0.0001
2026-07-31T07:50:52Z,52006912,0.0333,2,0,565,541600,873,580,0,0,0.0,0.0001,0.0
2026-07-31T07:52:52Z,52023296,0.1167,7,0,565,541600,890,580,0,0,0.0,0.0001,0.0001
2026-07-31T07:54:52Z,52031488,0.1167,7,3,565,541600,897,580,0,0,0.0001,0.0001,0.0001
2026-07-31T07:56:52Z,52314112,0.05,3,0,565,541600,902,580,0,0,0.0,0.0001,0.0001
2026-07-31T07:58:52Z,52224000,0.0333,2,0,565,541600,906,580,0,0,0.0,0.0001,0.0
2026-07-31T08:00:52Z,49573888,0.0667,4,2,565,541600,910,580,0,0,0.0001,0.0001,0.0001
2026-07-31T08:02:52Z,49741824,0.4167,25,18,565,541600,921,580,0,0,0.0001,0.0001,0.0001
2026-07-31T08:04:52Z,49754112,0.2333,14,9,565,541600,929,580,0,0,0.0001,0.0001,0.0001
2026-07-31T08:06:52Z,51834880,0.1833,11,7,565,541600,935,580,0,0,0.0001,0.0001,0.0001
2026-07-31T08:08:52Z,51855360,0.0667,4,0,565,541600,941,580,0,0,0.0,0.0001,0.0001
2026-07-31T08:10:52Z,51838976,0.0333,2,0,565,541600,946,580,0,0,0.0,0.0001,0.0001
2026-07-31T08:12:52Z,52146176,0.0333,2,0,565,541600,951,580,0,0,0.0,0.0001,0.0
2026-07-31T08:14:52Z,52080640,0.0667,4,1,565,541600,956,580,0,0,0.0001,0.0001,0.0001
2026-07-31T08:16:52Z,52113408,0.05,3,0,565,541600,963,580,0,0,0.0,0.0001,0.0
2026-07-31T08:18:52Z,52047872,0.05,3,0,565,541600,968,580,0,0,0.0,0.0001,0.0001
2026-07-31T08:20:52Z,52080640,0.3167,19,8,565,541600,982,580,0,0,0.0001,0.0001,0.0001
2026-07-31T08:22:52Z,54226944,0.2,12,6,565,541600,991,580,0,0,0.0001,0.0001,0.0001
2026-07-31T08:24:52Z,54210560,0.1333,8,6,565,541600,995,580,0,0,0.0001,0.0001,0.0
2026-07-31T08:26:52Z,54169600,0.1667,10,6,565,541600,1003,580,0,0,0.0001,0.0001,0.0001
2026-07-31T08:28:52Z,54132736,0.0833,5,2,565,541600,1008,580,0,0,0.0001,0.0001,0.0001
2026-07-31T08:30:52Z,54112256,0.2,12,8,565,541600,1014,580,0,0,0.0001,0.0001,0.0001
2026-07-31T08:32:52Z,54112256,0.3333,20,15,565,541600,1023,580,0,0,0.0001,0.0001,0.0001
2026-07-31T08:34:52Z,54083584,0.1333,8,3,565,541600,1030,580,0,0,0.0001,0.0001,0.0001
2026-07-31T08:36:52Z,54022144,0.2167,13,7,566,542352,1038,581,0,0,0.0001,0.0001,0.005
2026-07-31T08:38:52Z,54054912,0.1833,11,9,566,542352,1042,581,0,0,0.0001,0.0001,0.0
2026-07-31T08:40:52Z,54030336,0.15,9,6,566,542352,1049,581,0,0,0.0001,0.0001,0.0001
2026-07-31T08:42:52Z,54280192,0.2,12,7,566,542352,1058,581,0,0,0.0001,0.0001,0.0001
2026-07-31T08:44:52Z,54321152,0.2333,14,12,566,542352,1062,581,0,0,0.0001,0.0001,0.0
2026-07-31T08:46:52Z,54456320,0.25,15,11,566,542352,1068,581,0,0,0.0001,0.0001,0.0001
2026-07-31T08:48:52Z,54509568,0.1333,8,5,566,542352,1074,581,0,0,0.0001,0.0001,0.0001
2026-07-31T08:50:52Z,54480896,0.15,9,7,566,542352,1081,581,0,0,0.0001,0.0001,0.0
2026-07-31T08:52:52Z,54423552,0.1167,7,4,566,542352,1091,581,0,0,0.0001,0.0001,0.0001
2026-07-31T08:54:52Z,54624256,0.05,3,0,567,542800,1097,582,0,0,0.0,0.0001,0.0
2026-07-31T08:56:52Z,54755328,0.4667,28,11,575,551696,1125,590,0,0,0.0001,0.0001,0.005
2026-07-31T08:58:52Z,54726656,0.0833,5,3,575,551696,1134,590,0,0,0.0001,0.0001,0.0001
2026-07-31T09:00:52Z,54784000,0.75,45,9,577,552560,1174,592,0,0,0.0001,0.0001,0.005
2026-07-31T09:02:52Z,54767616,0.3167,19,14,577,552560,1187,592,0,0,0.0001,0.0001,0.0001
2026-07-31T09:04:52Z,52236288,0.3,18,11,578,555248,1203,593,0,0,0.0001,0.0001,0.0001
2026-07-31T09:06:52Z,52142080,0.35,21,9,578,555248,1229,593,0,0,0.0001,0.0001,0.0001
2026-07-31T09:08:52Z,52117504,0.1,6,2,578,555248,1241,593,0,0,0.0001,0.0001,0.0001
2026-07-31T09:10:52Z,52101120,0.1833,11,4,578,555248,1252,593,0,0,0.0001,0.0001,0.0001
2026-07-31T09:12:52Z,52154368,0.5833,35,18,582,561472,1270,597,0,0,0.00025,0.0001,0.05
2026-07-31T09:14:52Z,52109312,0.05,3,1,587,568112,1276,602,0,0,0.0001,0.0001,0.0001
2026-07-31T09:16:52Z,52137984,0.05,3,0,587,568112,1281,602,0,0,0.0,0.0001,0.0001
2026-07-31T09:18:52Z,52178944,0.0333,2,0,587,568112,1285,602,0,0,0.0,0.0001,0.0
2026-07-31T09:20:52Z,52088832,0.0333,2,0,587,568112,1289,602,0,0,0.0,0.0001,0.0001
2026-07-31T09:22:52Z,52088832,0.0333,2,0,587,568112,1294,602,0,0,0.0,0.0001,0.0
2026-07-31T09:24:52Z,52072448,0.0333,2,0,587,568112,1298,602,0,0,0.0,0.0001,0.0
2026-07-31T09:26:52Z,52035584,0.05,3,0,587,568112,1303,602,0,0,0.0,0.0001,0.0001
2026-07-31T09:28:52Z,52019200,0.0333,2,0,587,568112,1307,602,0,0,0.0,0.0001,0.0
2026-07-31T09:30:52Z,52056064,0.0333,2,0,587,568112,1311,602,0,0,0.0,0.0001,0.0
2026-07-31T09:32:52Z,54730752,0.0333,2,0,587,568112,1316,602,0,0,0.0,0.0001,0.0
2026-07-31T09:34:52Z,54693888,0.0333,2,0,587,568112,1320,602,0,0,0.0,0.0001,0.0001
2026-07-31T09:36:52Z,54677504,0.05,3,0,587,568112,1325,602,0,0,0.0,0.0001,0.0001
2026-07-31T09:38:52Z,54652928,0.05,3,0,587,568112,1330,602,0,0,0.0,0.0001,0.0
2026-07-31T09:40:52Z,54587392,0.0333,2,0,587,568112,1334,602,0,0,0.0,0.0001,0.0001
2026-07-31T09:42:52Z,54878208,0.05,3,0,587,568112,1340,602,0,0,0.0,0.0001,0.0
2026-07-31T09:44:52Z,54820864,0.0333,2,0,587,568112,1344,602,0,0,0.0,0.0001,0.0
2026-07-31T09:46:52Z,54816768,0.05,3,0,587,568112,1349,602,0,0,0.0,0.0001,0.0001
2026-07-31T09:48:52Z,54800384,0.0333,2,0,587,568112,1353,602,0,0,0.0,0.0001,0.0
2026-07-31T09:50:52Z,54812672,0.0333,2,0,587,568112,1357,602,0,0,0.0,0.0001,0.0001
2026-07-31T09:52:52Z,54837248,0.0333,2,0,587,568112,1362,602,0,0,0.0,0.0001,0.0
2026-07-31T09:54:52Z,54824960,0.0333,2,0,587,568112,1366,602,0,0,0.0,0.0001,0.0001
2026-07-31T09:56:52Z,54771712,0.05,3,0,587,568112,1371,602,0,0,0.0,0.0001,0.0
2026-07-31T09:58:52Z,54714368,0.0333,2,0,587,568112,1375,602,0,0,0.0,0.0001,0.0001
2026-07-31T10:00:52Z,54706176,0.0333,2,0,587,568112,1379,602,0,0,0.0,0.0001,0.0001
2026-07-31T10:02:52Z,54665216,0.0333,2,0,587,568112,1384,602,0,0,0.0,0.0001,0.0001
2026-07-31T10:04:52Z,54956032,0.0333,2,0,587,568112,1388,602,0,0,0.0,0.0001,0.0
2026-07-31T10:06:52Z,54910976,0.05,3,0,587,568112,1394,602,0,0,0.0,0.0001,0.0001
2026-07-31T10:08:52Z,54890496,0.0333,2,0,587,568112,1398,602,0,0,0.0,0.0001,0.0
2026-07-31T10:10:52Z,54865920,0.0333,2,0,587,568112,1402,602,0,0,0.0,0.0001,0.0
2026-07-31T10:12:52Z,54861824,0.0333,2,0,587,568112,1407,602,0,0,0.0,0.0001,0.0001
2026-07-31T10:14:52Z,54906880,0.0333,2,0,587,568112,1411,602,0,0,0.0,0.0001,0.0
2026-07-31T10:16:52Z,54902784,0.05,3,0,587,568112,1416,602,0,0,0.0,0.0001,0.0001
2026-07-31T10:18:52Z,54845440,0.0333,2,0,587,568112,1421,602,0,0,0.0,0.0001,0.0
2026-07-31T10:20:52Z,54853632,0.0333,2,0,587,568112,1425,602,0,0,0.0,0.0001,0.0001
2026-07-31T10:22:52Z,54882304,0.0333,2,0,587,568112,1430,602,0,0,0.0,0.0001,0.0
2026-07-31T10:24:52Z,54878208,0.0333,2,0,587,568112,1434,602,0,0,0.0,0.0001,0.0
2026-07-31T10:26:52Z,54812672,0.05,3,0,587,568112,1439,602,0,0,0.0,0.0001,0.0001
2026-07-31T10:28:52Z,54796288,0.0333,2,0,587,568112,1443,602,0,0,0.0,0.0001,0.0001
2026-07-31T10:30:52Z,54763520,0.0333,2,0,587,568112,1447,602,0,0,0.0,0.0001,0.0001
2026-07-31T10:32:52Z,54829056,0.0333,2,0,587,568112,1452,602,0,0,0.0,0.0001,0.0
2026-07-31T10:34:52Z,54800384,0.0333,2,0,587,568112,1456,602,0,0,0.0,0.0001,0.0
2026-07-31T10:36:52Z,54845440,0.05,3,0,587,568112,1461,602,0,0,0.0,0.0001,0.0
2026-07-31T10:38:52Z,54808576,0.0333,2,0,587,568112,1465,602,0,0,0.0,0.0001,0.0001
2026-07-31T10:40:52Z,54738944,0.0333,2,0,587,568112,1469,602,0,0,0.0,0.0001,0.0001
2026-07-31T10:42:52Z,54886400,0.0333,2,0,587,568112,1474,602,0,0,0.0,0.0001,0.0001
2026-07-31T10:44:52Z,54816768,0.0333,2,0,587,568112,1478,602,0,0,0.0,0.0001,0.0
2026-07-31T10:46:52Z,54845440,0.05,3,0,587,568112,1483,602,0,0,0.0,0.0001,0.0
2026-07-31T10:48:52Z,54796288,0.0333,2,0,587,568112,1487,602,0,0,0.0,0.0001,0.0
2026-07-31T10:50:52Z,54775808,0.0333,2,0,587,568112,1491,602,0,0,0.0,0.0001,0.0001
2026-07-31T10:52:52Z,54792192,0.0333,2,0,587,568112,1496,602,0,0,0.0,0.0001,0.0
2026-07-31T10:54:52Z,55029760,0.0333,2,0,587,568112,1500,602,0,0,0.0,0.0001,0.0001
2026-07-31T10:56:52Z,54984704,0.05,3,0,587,568112,1505,602,0,0,0.0,0.0001,0.0
2026-07-31T10:58:52Z,54960128,0.0333,2,0,587,568112,1509,602,0,0,0.0,0.0001,0.0
2026-07-31T11:00:52Z,54951936,0.0333,2,0,587,568112,1513,602,0,0,0.0,0.0001,0.0
2026-07-31T11:02:52Z,54935552,0.0333,2,0,587,568112,1518,602,0,0,0.0,0.0001,0.0001
2026-07-31T11:04:52Z,54931456,0.0333,2,0,587,568112,1522,602,0,0,0.0,0.0001,0.0
2026-07-31T11:06:52Z,54943744,0.05,3,0,587,568112,1527,602,0,0,0.0,0.0001,0.0001
2026-07-31T11:08:52Z,54927360,0.0333,2,0,587,568112,1531,602,0,0,0.0,0.0001,0.0
2026-07-31T11:10:52Z,54857728,0.0333,2,0,587,568112,1535,602,0,0,0.0,0.0001,0.0
2026-07-31T11:12:52Z,54849536,0.0333,2,0,587,568112,1540,602,0,0,0.0,0.0001,0.0001
2026-07-31T11:14:52Z,54886400,0.0333,2,0,587,568112,1544,602,0,0,0.0,0.0001,0.0001
2026-07-31T11:16:52Z,54833152,0.0667,4,0,587,568112,1550,602,0,0,0.0,0.0001,0.0
2026-07-31T11:18:52Z,54820864,0.0333,2,0,587,568112,1554,602,0,0,0.0,0.0001,0.0
2026-07-31T11:20:52Z,54804480,0.0333,2,0,587,568112,1558,602,0,0,0.0,0.0001,0.0
2026-07-31T11:22:52Z,54771712,0.0333,2,0,587,568112,1563,602,0,0,0.0,0.0001,0.0001
2026-07-31T11:24:52Z,54702080,0.0333,2,0,587,568112,1567,602,0,0,0.0,0.0001,0.0
2026-07-31T11:26:52Z,54747136,0.05,3,0,587,568112,1572,602,0,0,0.0,0.0001,0.0001
2026-07-31T11:28:52Z,54738944,0.05,3,0,587,568112,1577,602,0,0,0.0,0.0001,0.0
2026-07-31T11:30:52Z,54763520,0.0333,2,0,587,568112,1581,602,0,0,0.0,0.0001,0.0
2026-07-31T11:32:52Z,54951936,0.0333,2,0,587,568112,1586,602,0,0,0.0,0.0001,0.0
2026-07-31T11:34:52Z,54878208,0.0333,2,0,587,568112,1590,602,0,0,0.0,0.0001,0.0
2026-07-31T11:36:52Z,54894592,0.05,3,0,587,568112,1595,602,0,0,0.0,0.0001,0.0001
2026-07-31T11:38:52Z,54808576,0.0333,2,0,587,568112,1599,602,0,0,0.0,0.0001,0.0001
2026-07-31T11:40:52Z,54845440,0.05,3,0,587,568112,1604,602,0,0,0.0,0.0001,0.0001
2026-07-31T11:42:52Z,54890496,0.0333,2,0,587,568112,1609,602,0,0,0.0,0.0001,0.0
2026-07-31T11:44:52Z,54870016,0.0333,2,0,587,568112,1613,602,0,0,0.0,0.0001,0.0
2026-07-31T11:46:52Z,54951936,0.05,3,0,587,568112,1618,602,0,0,0.0,0.0001,0.0
2026-07-31T11:48:52Z,54923264,0.0333,2,0,587,568112,1622,602,0,0,0.0,0.0001,0.0
2026-07-31T11:50:52Z,54902784,0.0333,2,0,587,568112,1626,602,0,0,0.0,0.0001,0.0001
2026-07-31T11:52:52Z,54865920,0.0333,2,0,587,568112,1631,602,0,0,0.0,0.0001,0.0
2026-07-31T11:54:52Z,54738944,0.0333,2,0,587,568112,1635,602,0,0,0.0,0.0001,0.0
2026-07-31T11:56:52Z,54792192,0.05,3,0,587,568112,1640,602,0,0,0.0,0.0001,0.0
2026-07-31T11:58:52Z,54771712,0.0333,2,0,587,568112,1644,602,0,0,0.0,0.0001,0.0
2026-07-31T12:00:52Z,54722560,0.0333,2,0,587,568112,1648,602,0,0,0.0,0.0001,0.0001
2026-07-31T12:02:52Z,54771712,0.0333,2,0,587,568112,1653,602,0,0,0.0,0.0001,0.0
2026-07-31T12:04:52Z,54788096,0.0333,2,0,587,568112,1657,602,0,0,0.0,0.0001,0.0001
2026-07-31T12:06:52Z,54771712,0.05,3,0,587,568112,1662,602,0,0,0.0,0.0001,0.0001
2026-07-31T12:08:52Z,54779904,0.0333,2,0,587,568112,1666,602,0,0,0.0,0.0001,0.0
2026-07-31T12:10:52Z,54763520,0.0333,2,0,587,568112,1670,602,0,0,0.0,0.0001,0.0
2026-07-31T12:12:52Z,54996992,0.0333,2,0,587,568112,1675,602,0,0,0.0,0.0001,0.0
2026-07-31T12:14:52Z,54927360,0.0333,2,0,587,568112,1679,602,0,0,0.0,0.0001,0.0
2026-07-31T12:16:52Z,55013376,0.05,3,0,587,568112,1684,602,0,0,0.0,0.0001,0.0001
2026-07-31T12:18:52Z,54988800,0.0333,2,0,587,568112,1688,602,0,0,0.0,0.0001,0.0001
2026-07-31T12:20:52Z,54976512,0.0333,2,0,587,568112,1692,602,0,0,0.0,0.0001,0.0
2026-07-31T12:22:52Z,54984704,0.0333,2,0,587,568112,1697,602,0,0,0.0,0.0001,0.0
2026-07-31T12:24:52Z,54956032,0.0333,2,0,587,568112,1701,602,0,0,0.0,0.0001,0.0
2026-07-31T12:26:52Z,54878208,0.05,3,0,587,568112,1706,602,0,0,0.0,0.0001,0.0001
2026-07-31T12:28:52Z,54812672,0.0333,2,0,587,568112,1710,602,0,0,0.0,0.0001,0.0001
2026-07-31T12:30:52Z,54853632,0.0333,2,0,587,568112,1714,602,0,0,0.0,0.0001,0.0
2026-07-31T12:32:52Z,54784000,0.0333,2,0,587,568112,1719,602,0,0,0.0,0.0001,0.0
2026-07-31T12:34:52Z,54820864,0.0333,2,0,587,568112,1723,602,0,0,0.0,0.0001,0.0
2026-07-31T12:36:52Z,54865920,0.05,3,0,587,568112,1728,602,0,0,0.0,0.0001,0.0
2026-07-31T12:38:52Z,54804480,0.0333,2,0,587,568112,1732,602,0,0,0.0,0.0001,0.0
2026-07-31T12:40:52Z,54833152,0.0333,2,0,587,568112,1736,602,0,0,0.0,0.0001,0.0
2026-07-31T12:42:52Z,54874112,0.0333,2,0,587,568112,1741,602,0,0,0.0,0.0001,0.0
2026-07-31T12:44:52Z,54820864,0.0333,2,0,587,568112,1745,602,0,0,0.0,0.0001,0.0
2026-07-31T12:46:52Z,54853632,0.05,3,0,587,568112,1750,602,0,0,0.0,0.0001,0.0
2026-07-31T12:48:52Z,54779904,0.0333,2,0,587,568112,1754,602,0,0,0.0,0.0001,0.0001
2026-07-31T12:50:52Z,54824960,0.75,45,13,616,587856,1784,631,0,0,0.0001,0.0001,0.05
2026-07-31T12:52:52Z,54845440,0.0333,2,0,616,587856,1791,631,0,0,0.0,0.0001,0.0001
2026-07-31T12:54:52Z,54771712,0.0667,4,0,617,588288,1804,632,0,0,0.0,0.0001,0.0001
2026-07-31T12:56:52Z,54915072,0.05,3,0,617,588288,1809,632,0,0,0.0,0.0001,0.0001
2026-07-31T12:58:52Z,54894592,0.05,3,0,617,588288,1814,632,0,0,0.0,0.0001,0.0001
2026-07-31T13:00:52Z,55144448,0.1167,7,2,617,588288,1823,632,0,0,0.0001,0.0001,0.0
2026-07-31T13:02:52Z,55066624,0.05,3,1,617,588288,1831,632,0,0,0.0001,0.0001,0.0
2026-07-31T13:04:52Z,55046144,0.1,6,3,617,588288,1839,632,0,0,0.0001,0.0001,0.0001
2026-07-31T13:06:52Z,55074816,0.05,3,0,617,588288,1844,632,0,0,0.0,0.0001,0.0
2026-07-31T13:08:52Z,55017472,0.0333,2,0,617,588288,1848,632,0,0,0.0,0.0001,0.0
2026-07-31T13:10:52Z,55005184,0.0333,2,0,617,588288,1854,632,0,0,0.0,0.0001,0.0001
2026-07-31T13:12:52Z,54976512,0.1167,7,0,617,588288,1866,632,0,0,0.0,0.0001,0.0001
